# Date and number of downloads of pcbinst-4.2.0.exe
2019-02-02	0
2019-02-03	0
2019-02-04	0
2019-02-05	0
2019-02-06	0
2019-02-07	0
2019-02-08	0
2019-02-09	0
2019-02-10	0
2019-02-11	0
2019-02-12	0
2019-02-13	0
2019-02-14	23
2019-02-15	18
2019-02-16	10
2019-02-17	17
2019-02-18	14
2019-02-19	21
2019-02-20	19
2019-02-21	13
2019-02-22	13
2019-02-23	13
2019-02-24	9
2019-02-25	11
2019-02-26	9
2019-02-27	23
2019-02-28	16
2019-03-01	17
2019-03-02	19
2019-03-03	12
2019-03-04	15
2019-03-05	11
2019-03-06	18
2019-03-07	12
2019-03-08	14
2019-03-09	15
2019-03-10	19
2019-03-11	17
2019-03-12	21
2019-03-13	27
2019-03-14	17
2019-03-15	15
2019-03-16	13
2019-03-17	15
2019-03-18	18
2019-03-19	17
2019-03-20	13
2019-03-21	17
2019-03-22	23
2019-03-23	14
2019-03-24	9
2019-03-25	16
2019-03-26	20
2019-03-27	18
2019-03-28	13
2019-03-29	15
2019-03-30	24
2019-03-31	16
2019-04-01	19
2019-04-02	21
2019-04-03	23
2019-04-04	15
2019-04-05	11
2019-04-06	12
2019-04-07	9
2019-04-08	16
2019-04-09	8
2019-04-10	28
2019-04-11	20
2019-04-12	10
2019-04-13	13
2019-04-14	12
2019-04-15	23
2019-04-16	20
2019-04-17	13
2019-04-18	20
2019-04-19	11
2019-04-20	13
2019-04-21	9
2019-04-22	10
2019-04-23	14
2019-04-24	23
2019-04-25	16
2019-04-26	12
2019-04-27	14
2019-04-28	8
2019-04-29	25
2019-04-30	16
2019-05-01	7
2019-05-02	18
2019-05-03	12
2019-05-04	12
2019-05-05	15
2019-05-06	17
2019-05-07	10
2019-05-08	12
2019-05-09	20
2019-05-10	12
2019-05-11	22
2019-05-12	7
2019-05-13	12
2019-05-14	20
2019-05-15	40
2019-05-16	8
2019-05-17	10
2019-05-18	14
2019-05-19	11
2019-05-20	12
2019-05-21	10
2019-05-22	9
2019-05-23	22
2019-05-24	14
2019-05-25	15
2019-05-26	9
2019-05-27	21
2019-05-28	22
2019-05-29	17
2019-05-30	18
2019-05-31	18
2019-06-01	10
2019-06-02	9
2019-06-03	13
2019-06-04	15
2019-06-05	10
2019-06-06	13
2019-06-07	19
2019-06-08	9
2019-06-09	9
2019-06-10	12
2019-06-11	14
2019-06-12	22
2019-06-13	11
2019-06-14	14
2019-06-15	8
2019-06-16	6
2019-06-17	21
2019-06-18	16
2019-06-19	22
2019-06-20	14
2019-06-21	13
2019-06-22	8
2019-06-23	12
2019-06-24	12
2019-06-25	12
2019-06-26	7
2019-06-27	11
2019-06-28	12
2019-06-29	7
2019-06-30	5
2019-07-01	15
2019-07-02	13
2019-07-03	16
2019-07-04	8
2019-07-05	13
2019-07-06	5
2019-07-07	4
2019-07-08	11
2019-07-09	8
2019-07-10	15
2019-07-11	11
2019-07-12	8
2019-07-13	14
2019-07-14	8
2019-07-15	12
2019-07-16	6
2019-07-17	13
2019-07-18	9
2019-07-19	5
2019-07-20	12
2019-07-21	7
2019-07-22	12
2019-07-23	7
2019-07-24	7
2019-07-25	30
2019-07-26	8
2019-07-27	9
2019-07-28	6
2019-07-29	8
2019-07-30	10
2019-07-31	16
2019-08-01	8
2019-08-02	12
2019-08-03	10
2019-08-04	3
2019-08-05	14
2019-08-06	7
2019-08-07	13
2019-08-08	11
2019-08-09	4
2019-08-10	8
2019-08-11	5
2019-08-12	9
2019-08-13	13
2019-08-14	8
2019-08-15	11
2019-08-16	11
2019-08-17	10
2019-08-18	13
2019-08-19	9
2019-08-20	6
2019-08-21	14
2019-08-22	11
2019-08-23	14
2019-08-24	5
2019-08-25	7
2019-08-26	3
2019-08-27	8
2019-08-28	14
2019-08-29	12
2019-08-30	9
2019-08-31	6
2019-09-01	3
e
# EOF #
